customer_id,age,gender,income,purchase_date,product_id,quantity,spend_amount,payment_method,is_returning,lat,lon,is_q1,is_q2,is_q3
C1366,,Female,94092.04,,P0019,-5,170.96,Card,False,,-10.730006,False,False,True
C9138,44.0,Other,67494.66,2025-08-15,P0016,5,172.19,Card,False,44.387209,-3.550484,False,False,True
C7248,50.0,Other,21633.41,,P0074,2,298.62,Card,True,24.353719,,False,False,True
C5941,46.0,Other,94668.24,,P0080,5,851.38,Online Wallet,True,,45.502955,False,False,True
C8304,35.0,Other,119223.51,2025-07-29,P0073,-5,470.97,Cash,True,-1.062037,,False,False,True
C4741,28.0,Other,112251.76,2025-08-25,P0060,2,624.48,Crypto,True,,,False,False,True
C8427,41.0,Male,83348.46,2025-09-20,P0048,5,76.06,Crypto,True,,,False,False,True
C7981,,Male,32642.0,,P0095,5,753.63,Crypto,False,,,False,False,True
C3537,33.0,Female,92759.02,2025-08-13,P0057,3,555.22,Card,True,,,False,False,True
C2340,,Other,119403.9,,P0013,2,525.75,Crypto,True,,106.579822,False,False,True
C3456,50.0,Other,68151.73,,P0017,7,565.55,Card,True,,,False,False,True
C5555,41.0,Other,32268.08,2025-07-11,P0063,6,917.67,Online Wallet,True,,,False,False,True
C9427,20.0,Other,105771.43,2025-07-25,P0003,-5,373.1,Crypto,True,-59.765429,,False,False,True
C4217,56.0,Other,59584.82,,P0019,-5,21.94,Cash,True,-26.348301,,False,False,True
C7237,,Other,96849.76,2025-07-15,P0059,6,973.17,Crypto,False,-65.757607,85.999865,False,False,True
C8362,67.0,Other,96690.43,,P0084,-5,923.11,Online Wallet,True,,155.570209,False,False,True
C3196,41.0,Other,97376.15,2025-09-13,P0048,-5,862.01,Online Wallet,False,-53.011669,,False,False,True
C5960,,Other,99350.25,,P0060,4,801.74,Online Wallet,True,,-48.619165,False,False,True
C5669,,Other,32585.17,2025-09-08,P0053,-5,710.62,Online Wallet,False,,133.363964,False,False,True
C2444,,Female,36229.96,2025-09-12,P0058,-5,752.89,Crypto,False,-44.986266,,False,False,True
C9799,,Male,37261.27,,P0004,4,828.61,Cash,False,,,False,False,True
C5067,21.0,Other,119911.06,2025-07-20,P0043,9,343.79,Card,False,,,False,False,True
C6980,,Male,33133.26,2025-07-01,P0098,-5,846.49,Card,True,-14.356114,,False,False,True
C5311,,Male,73160.9,2025-08-11,P0072,-5,289.37,Cash,True,-1.009413,,False,False,True
C1591,,Male,49476.54,2025-09-27,P0099,10,681.11,Online Wallet,True,-32.74422,-46.953512,False,False,True
C1557,,Female,113860.42,,P0061,-5,226.55,Card,True,-20.985736,-3.179574,False,False,True
C9051,19.0,Other,106350.92,,P0033,-5,486.01,Card,True,-55.879013,-71.836242,False,False,True
C3243,67.0,Male,79200.3,,P0079,6,25.93,Card,True,89.852358,-102.469279,False,False,True
C6302,,Female,40450.53,2025-08-23,P0089,-5,348.15,Crypto,True,,,False,False,True
C3204,34.0,Female,48698.9,,P0045,3,694.1,Cash,True,,153.768503,False,False,True
C6214,,Male,100950.69,,P0075,-5,235.27,Online Wallet,False,-3.450057,,False,False,True
C4087,46.0,Female,107580.82,2025-07-06,P0028,-5,166.77,Online Wallet,False,82.326382,141.580413,False,False,True
C9762,,Male,69628.12,,P0057,-5,155.98,Cash,True,,104.509866,False,False,True
C5215,,Other,48197.45,2025-07-07,P0004,-5,667.17,Online Wallet,False,,,False,False,True
C1528,,Other,65409.3,,P0058,-5,762.79,Card,True,,,False,False,True
C8471,43.0,Female,116926.35,,P0027,10,929.92,Cash,True,,,False,False,True
C2480,38.0,Other,41227.87,,P0019,1,466.32,Card,False,,19.406037,False,False,True
C9137,,Other,100294.63,,P0096,9,398.3,Crypto,False,,172.078545,False,False,True
C8104,51.0,Male,85555.0,2025-09-20,P0031,6,669.03,Card,False,55.441732,127.562455,False,False,True
C2775,,Other,86583.88,,P0042,3,511.85,Card,True,14.500257,112.649485,False,False,True
C5267,,Male,55293.47,,P0070,10,461.01,Cash,True,33.414995,49.04053,False,False,True
C5383,,Other,67011.26,,P0059,3,346.6,Crypto,False,,-84.058411,False,False,True
C1922,,Male,76179.22,,P0002,-5,589.75,Crypto,False,,,False,False,True
C8072,61.0,Male,28292.09,2025-07-20,P0058,-5,96.02,Crypto,True,,,False,False,True
C3908,22.0,Other,22531.52,,P0074,-5,682.85,Cash,False,,,False,False,True
C9093,,Female,69216.79,,P0100,3,176.98,Card,True,-41.870175,,False,False,True
C8555,,Female,42067.75,,P0009,5,868.89,Crypto,False,,,False,False,True
C4319,,Other,71339.96,2025-09-01,P0083,-5,782.34,Online Wallet,True,-55.612002,90.752818,False,False,True
C3751,59.0,Other,72250.48,2025-07-10,P0058,8,142.92,Online Wallet,False,,148.215713,False,False,True
C2276,38.0,Female,22178.19,2025-09-15,P0051,8,146.48,Cash,True,-56.483545,3.483925,False,False,True
C1081,55.0,Other,34267.1,,P0045,-5,594.66,Card,False,,,False,False,True
C8451,,Female,102318.68,2025-07-31,P0075,-5,833.89,Online Wallet,True,,,False,False,True
C7169,26.0,Other,24034.63,2025-09-06,P0092,10,906.97,Crypto,True,-86.301877,,False,False,True
C1327,38.0,Male,85956.28,2025-09-08,P0014,-5,327.1,Online Wallet,False,-78.541455,,False,False,True
C7551,,Other,24226.02,2025-08-11,P0092,-5,335.34,Cash,False,,87.255765,False,False,True
C4193,,Other,70476.16,,P0028,-5,340.69,Crypto,True,,105.987558,False,False,True
C7840,39.0,Other,78565.14,2025-08-07,P0044,3,397.04,Crypto,False,75.865417,,False,False,True
C8727,58.0,Other,51941.98,,P0082,-5,683.73,Crypto,True,12.586068,,False,False,True
C1646,,Male,90007.9,,P0004,-5,954.13,Online Wallet,True,,,False,False,True
C9012,,Other,78845.27,2025-09-13,P0034,8,227.26,Online Wallet,True,-22.213215,-44.192845,False,False,True
C6009,23.0,Female,31700.23,,P0029,-5,581.95,Online Wallet,False,,,False,False,True
C9510,,Other,88340.56,,P0061,10,523.28,Cash,True,,,False,False,True
C4720,33.0,Male,37013.82,,P0097,10,855.66,Card,False,,,False,False,True
C5005,59.0,Other,36296.98,,P0021,6,649.76,Online Wallet,False,,-58.203435,False,False,True
C8522,,Male,78096.15,2025-07-04,P0064,6,320.07,Online Wallet,True,,12.195745,False,False,True
C1175,25.0,Male,64976.85,2025-09-26,P0004,3,397.62,Card,False,,161.301943,False,False,True
C1562,,Other,94508.03,,P0032,7,425.83,Crypto,True,20.276979,,False,False,True
C5768,47.0,Other,34781.59,,P0077,-5,927.15,Card,True,39.75584,,False,False,True
C2588,19.0,Other,92253.05,,P0081,-5,246.02,Crypto,True,79.17994,68.919612,False,False,True
C7833,26.0,Other,64053.74,2025-07-31,P0095,10,848.83,Online Wallet,True,48.869616,-47.51124,False,False,True
C9712,23.0,Male,39566.26,2025-09-18,P0029,1,235.7,Crypto,False,,-89.972993,False,False,True
C3934,,Male,89704.15,,P0070,-5,809.41,Cash,True,-27.805829,-141.90052,False,False,True
C7872,33.0,Other,119559.16,,P0004,7,553.01,Crypto,True,0.507488,,False,False,True
C9018,,Other,91681.5,,P0066,-5,962.48,Online Wallet,True,,-49.324236,False,False,True
C6164,32.0,Other,118070.77,2025-08-11,P0084,10,723.61,Crypto,False,,149.064128,False,False,True
C1713,,Other,88177.31,2025-07-18,P0090,9,477.33,Cash,True,,46.789205,False,False,True
C3553,,Other,21157.87,,P0050,-5,297.06,Cash,True,,-177.316927,False,False,True
C1979,28.0,Female,109960.14,,P0040,1,114.51,Crypto,False,,,False,False,True
C2339,,Female,116909.28,,P0096,6,437.52,Cash,False,,,False,False,True
C3449,30.0,Female,86211.9,,P0099,-5,429.52,Online Wallet,True,-0.840681,,False,False,True
C2727,,Female,98855.65,,P0076,3,991.04,Online Wallet,False,-42.688001,-161.559755,False,False,True
C3023,21.0,Other,105515.16,2025-09-03,P0066,-5,572.21,Card,False,,,False,False,True
C4355,,Female,63213.87,2025-07-25,P0069,-5,671.62,Online Wallet,True,-42.747703,-172.363733,False,False,True
C7598,,Other,67975.59,,P0062,3,998.39,Crypto,True,,,False,False,True
C7333,51.0,Female,79337.34,2025-09-11,P0057,9,278.0,Online Wallet,True,-72.105506,,False,False,True
C7143,59.0,Female,88276.49,,P0090,-5,752.64,Cash,True,-74.128625,109.513783,False,False,True
C7155,51.0,Other,83734.47,,P0099,4,443.35,Card,False,-22.174823,,False,False,True
C1845,51.0,Male,69574.3,2025-08-25,P0013,-5,612.79,Crypto,False,,,False,False,True
C4823,52.0,Other,65316.86,2025-09-01,P0030,-5,917.53,Cash,True,53.223403,71.183781,False,False,True
C2403,49.0,Male,119425.7,,P0032,-5,841.06,Crypto,True,,,False,False,True
C5509,,Male,81010.2,,P0054,10,292.97,Crypto,True,,,False,False,True
C6560,39.0,Female,56176.48,2025-09-03,P0100,-5,994.07,Crypto,True,,101.472515,False,False,True
C2848,31.0,Other,69924.53,2025-08-15,P0055,6,591.18,Card,False,,,False,False,True
C1090,,Female,31822.0,2025-09-26,P0077,-5,213.13,Card,True,,54.87473,False,False,True
C3289,43.0,Other,68162.63,,P0059,-5,617.99,Cash,False,77.22188,,False,False,True
C4309,38.0,Male,43134.44,2025-09-11,P0073,8,60.17,Crypto,True,,-115.347924,False,False,True
C1095,20.0,Other,95057.26,,P0042,1,947.1,Cash,True,89.941902,,False,False,True
C1741,18.0,Other,65167.91,2025-07-14,P0041,-5,328.13,Crypto,True,,,False,False,True
C7379,,Male,42289.84,2025-09-22,P0020,-5,352.46,Crypto,True,,,False,False,True
C8815,47.0,Other,67061.52,2025-09-21,P0093,3,948.44,Online Wallet,True,,177.715134,False,False,True
C4561,41.0,Female,48118.04,,P0010,-5,276.25,Crypto,True,-14.218109,,False,False,True
C6759,46.0,Male,112027.2,,P0075,1,388.14,Card,True,,,False,False,True
C7559,,Female,22137.12,,P0003,-5,757.4,Card,True,,,False,False,True
C3591,,Male,30579.74,,P0085,-5,19.59,Crypto,False,,,False,False,True
C8135,54.0,Female,113975.22,2025-08-29,P0053,-5,953.07,Cash,False,78.659895,147.001731,False,False,True
C6274,,Female,56162.91,,P0010,-5,706.9,Online Wallet,True,20.686145,,False,False,True
C5936,63.0,Female,85510.26,2025-08-03,P0089,-5,638.12,Card,True,,-84.84327,False,False,True
C3058,,Female,78689.88,,P0063,6,610.5,Crypto,False,,-90.432489,False,False,True
C2834,,Other,61157.15,,P0042,-5,280.87,Crypto,False,-13.133236,-136.67088,False,False,True
C1572,,Other,93096.03,2025-07-11,P0049,-5,207.38,Online Wallet,False,-43.657916,-157.031876,False,False,True
C2183,49.0,Female,102570.27,,P0081,10,601.3,Card,True,-76.447225,-29.233923,False,False,True
C5794,68.0,Other,96315.96,2025-08-22,P0083,3,830.41,Cash,True,,67.559481,False,False,True
C4201,,Other,111384.08,2025-09-05,P0093,9,887.04,Crypto,True,4.449016,,False,False,True
C5354,33.0,Female,114805.17,2025-07-03,P0053,6,698.8,Cash,True,-37.493564,-71.458683,False,False,True
C4763,,Male,65573.32,,P0025,-5,189.25,Cash,False,,107.998392,False,False,True
C7903,,Female,50756.31,2025-09-01,P0040,-5,673.94,Online Wallet,True,,,False,False,True
C6367,,Other,30678.03,2025-08-03,P0017,-5,503.8,Card,False,,73.337738,False,False,True
C5806,,Other,83472.06,2025-08-29,P0067,-5,660.46,Crypto,True,,-149.618437,False,False,True
C5369,57.0,Male,111610.25,2025-08-19,P0087,-5,89.44,Online Wallet,True,,126.594406,False,False,True
C7825,,Male,56739.92,,P0070,3,225.99,Online Wallet,True,,-43.466084,False,False,True
C4948,21.0,Male,61109.72,2025-09-04,P0072,7,490.91,Card,False,84.182829,123.476448,False,False,True
C5387,,Male,92597.97,,P0004,-5,492.76,Online Wallet,False,,,False,False,True
C3858,,Other,76645.72,,P0001,5,671.84,Cash,True,-15.645229,-95.311848,False,False,True
C4283,34.0,Other,72162.36,,P0052,-5,910.34,Card,True,-38.967325,,False,False,True
C6958,,Other,98558.43,,P0019,-5,230.31,Online Wallet,True,26.801413,79.365926,False,False,True
C6809,61.0,Female,86129.07,,P0098,-5,233.46,Online Wallet,True,19.488865,64.129325,False,False,True
C1182,69.0,Male,84175.94,2025-07-17,P0033,10,546.93,Cash,False,-19.500933,,False,False,True
C6573,,Other,103160.0,2025-09-16,P0050,-5,113.39,Online Wallet,True,26.784544,132.47812,False,False,True
C6101,53.0,Male,65711.61,,P0036,-5,430.5,Crypto,True,65.360411,-179.392229,False,False,True
C2502,49.0,Female,80806.87,2025-09-18,P0030,9,68.56,Cash,True,26.981621,-137.816536,False,False,True
C6172,,Female,23890.56,,P0072,7,18.02,Crypto,True,-49.540901,,False,False,True
C4925,42.0,Other,39662.48,2025-09-19,P0086,7,661.47,Crypto,True,,,False,False,True
C3321,45.0,Male,87798.92,,P0070,-5,194.94,Cash,True,17.385558,,False,False,True
C2122,29.0,Male,110843.68,,P0066,1,477.23,Card,True,-38.778267,127.131772,False,False,True
C3161,36.0,Other,64718.54,2025-08-24,P0017,-5,963.49,Cash,False,-59.330196,,False,False,True
C9939,,Male,32332.02,2025-07-08,P0089,5,596.0,Card,True,64.805332,,False,False,True
C6284,,Female,89633.72,2025-09-21,P0082,-5,754.71,Cash,False,-21.012794,-27.09904,False,False,True
C2004,,Other,79737.65,2025-09-03,P0018,-5,381.14,Crypto,True,-1.781428,,False,False,True
C4336,41.0,Other,118130.69,,P0079,-5,504.74,Cash,True,,,False,False,True
C3554,45.0,Other,39324.76,,P0098,2,323.46,Online Wallet,True,28.795766,,False,False,True
C6806,,Male,34983.12,,P0060,7,403.02,Card,True,-5.571791,,False,False,True
C2655,22.0,Male,74322.18,2025-07-30,P0032,-5,710.29,Online Wallet,True,,98.490191,False,False,True
C2253,,Male,69311.38,,P0075,6,10.48,Crypto,True,-38.89425,,False,False,True
C7422,,Male,79247.39,,P0099,-5,104.74,Cash,True,,-79.143603,False,False,True
C4964,,Other,77551.74,2025-08-02,P0060,-5,474.31,Online Wallet,True,-84.059674,,False,False,True
C3719,68.0,Other,87372.94,,P0020,-5,136.88,Crypto,False,,22.372644,False,False,True
C1504,,Female,80090.32,,P0044,-5,805.8,Card,True,27.452359,,False,False,True
C3203,,Female,78618.12,,P0010,7,629.3,Cash,True,,154.69848,False,False,True
C3804,,Other,37465.06,,P0069,1,909.8,Card,True,,,False,False,True
C3984,,Female,45659.41,,P0061,-5,726.65,Crypto,True,61.241172,,False,False,True
C4928,,Other,82118.78,2025-09-03,P0051,-5,809.73,Crypto,True,-20.5163,-12.012337,False,False,True
C9171,,Other,63315.43,2025-09-19,P0097,5,228.17,Online Wallet,True,14.465702,-67.936049,False,False,True
C7150,,Other,62175.17,2025-08-02,P0060,-5,312.35,Crypto,True,11.60845,43.472488,False,False,True
C7525,,Female,72274.73,,P0092,3,97.01,Crypto,True,,,False,False,True
C7858,65.0,Other,106875.22,2025-09-19,P0081,-5,803.54,Card,False,4.762996,-15.268825,False,False,True
C9993,36.0,Other,52459.68,2025-07-12,P0034,6,211.1,Online Wallet,False,52.10322,,False,False,True
C4270,,Other,54183.91,2025-08-31,P0025,7,78.0,Cash,True,,143.438345,False,False,True
C6951,,Male,82049.18,2025-08-09,P0028,1,329.46,Cash,True,,-108.676952,False,False,True
C2906,24.0,Other,37740.34,2025-09-06,P0016,-5,988.99,Card,True,54.375499,,False,False,True
C8805,66.0,Male,50310.18,,P0068,2,344.25,Cash,True,,35.92711,False,False,True
C7869,,Female,46915.49,,P0078,3,285.14,Crypto,False,,-22.734184,False,False,True
C2289,68.0,Female,83096.42,2025-08-27,P0087,-5,124.49,Online Wallet,True,44.28699,,False,False,True
C6014,,Other,31392.44,,P0084,-5,141.26,Cash,False,,,False,False,True
C8779,,Other,102349.45,,P0058,6,232.44,Online Wallet,False,29.691589,-96.509443,False,False,True
C7551,68.0,Other,97862.19,,P0001,-5,986.38,Card,True,,,False,False,True
C7204,,Other,74282.22,2025-08-01,P0018,4,133.47,Card,True,62.684084,,False,False,True
C6567,65.0,Other,59511.36,,P0054,1,280.88,Online Wallet,False,,109.527635,False,False,True
C2133,24.0,Male,55066.99,2025-09-22,P0096,-5,134.15,Card,False,-59.201069,,False,False,True
C1941,,Male,44231.56,2025-07-19,P0018,-5,924.62,Cash,True,53.594814,,False,False,True
C9535,35.0,Other,114588.7,,P0009,3,881.39,Crypto,True,,141.642265,False,False,True
C2601,,Male,59954.61,,P0017,-5,748.05,Cash,True,,141.882806,False,False,True
C2886,50.0,Other,102560.74,,P0058,-5,585.55,Cash,False,-88.830368,,False,False,True
C7763,,Other,68350.08,,P0010,1,813.08,Online Wallet,True,,55.52666,False,False,True
C3353,28.0,Male,62225.86,2025-09-22,P0015,6,938.11,Crypto,True,,,False,False,True
C1324,46.0,Other,23139.0,,P0026,9,91.49,Online Wallet,True,15.2221,-8.113805,False,False,True
C6954,20.0,Other,88616.1,,P0011,-5,12.36,Crypto,False,,,False,False,True
C3715,30.0,Other,41743.6,2025-08-05,P0045,-5,970.96,Card,False,76.932425,-178.973418,False,False,True
C4164,,Female,89788.55,,P0020,-5,90.45,Card,True,26.068528,73.514422,False,False,True
C2074,,Male,101767.37,2025-09-11,P0026,-5,735.16,Crypto,True,-73.521274,74.71785,False,False,True
C6395,,Other,41758.97,2025-09-15,P0061,7,621.12,Crypto,True,-47.62663,,False,False,True
C1218,32.0,Female,116842.26,2025-07-29,P0038,-5,829.06,Cash,True,9.563816,88.366097,False,False,True
C2043,,Other,98845.48,,P0006,-5,368.14,Crypto,True,74.175216,,False,False,True
C2096,65.0,Other,50539.49,2025-08-16,P0063,-5,580.16,Crypto,True,18.9642,,False,False,True
C8937,,Other,49487.47,2025-09-15,P0034,-5,361.01,Cash,True,4.65922,,False,False,True
C3043,37.0,Female,35264.92,2025-09-11,P0035,-5,45.59,Card,True,29.940299,46.970265,False,False,True
C4337,,Other,68588.92,2025-09-21,P0053,-5,164.04,Card,False,13.088294,,False,False,True
C4803,28.0,Female,58514.0,,P0096,-5,154.18,Card,True,81.256956,,False,False,True
C3093,49.0,Other,44414.93,,P0034,-5,438.48,Online Wallet,True,,,False,False,True
C1812,,Other,110563.87,,P0055,-5,550.94,Cash,False,-27.741601,35.212048,False,False,True
C5957,26.0,Male,64608.79,2025-09-02,P0073,-5,947.85,Online Wallet,True,,,False,False,True
C8734,,Other,40290.27,2025-07-22,P0087,1,98.79,Crypto,False,,,False,False,True
C9754,32.0,Female,113588.48,2025-08-23,P0044,2,265.56,Crypto,True,69.594709,,False,False,True
C7442,,Other,100047.8,2025-09-10,P0064,1,583.65,Card,True,,,False,False,True
C3978,30.0,Female,28153.07,2025-07-26,P0076,10,280.75,Cash,True,30.262174,,False,False,True
C3159,38.0,Other,81387.34,,P0029,6,599.23,Online Wallet,False,,,False,False,True
C4343,44.0,Other,27428.72,2025-09-11,P0024,-5,701.55,Cash,False,2.439048,-170.048124,False,False,True
C3105,18.0,Other,100538.61,,P0037,-5,574.86,Card,True,11.904579,,False,False,True
C3734,36.0,Male,95178.76,2025-09-10,P0087,-5,526.03,Cash,False,,,False,False,True
C7340,,Other,109285.48,,P0076,-5,91.19,Cash,True,,-171.51577,False,False,True
C2591,,Female,37613.68,2025-08-28,P0001,9,947.09,Cash,True,,140.697404,False,False,True
C2740,54.0,Other,113857.33,2025-07-20,P0057,9,965.94,Online Wallet,True,,134.340013,False,False,True
C2701,,Other,113523.4,,P0049,9,577.18,Card,True,,68.723898,False,False,True
C3798,41.0,Other,90593.92,,P0027,-5,236.67,Card,True,-79.937386,,False,False,True
C5472,,Other,98666.66,2025-07-29,P0073,-5,40.3,Crypto,True,,,False,False,True
C9280,67.0,Female,73900.91,,P0004,-5,126.19,Cash,True,9.853538,-164.289764,False,False,True
C1103,55.0,Female,115897.55,2025-08-25,P0084,3,901.46,Cash,False,,,False,False,True
C4962,,Other,62236.08,2025-08-30,P0056,-5,53.79,Cash,True,32.666636,,False,False,True
C4980,45.0,Male,34696.39,2025-07-05,P0074,2,197.22,Crypto,True,-88.560184,108.05576,False,False,True
C5753,55.0,Male,71409.34,,P0063,-5,811.18,Cash,True,,,False,False,True
C4909,,Male,84449.06,,P0099,10,274.65,Online Wallet,False,,,False,False,True
C7405,49.0,Female,94249.61,2025-08-16,P0011,1,276.08,Cash,False,,,False,False,True
C8252,54.0,Male,104836.19,2025-09-02,P0074,-5,277.7,Cash,True,-77.538567,-59.872768,False,False,True
C6871,47.0,Other,116686.03,,P0082,3,138.91,Online Wallet,False,-54.147697,76.472093,False,False,True
C8967,41.0,Other,109825.51,,P0095,-5,839.52,Card,True,24.32633,-35.635907,False,False,True
C7982,34.0,Female,114298.38,,P0043,10,775.81,Cash,True,77.799605,,False,False,True
C7278,,Other,46732.44,,P0040,9,309.24,Card,True,,19.730709,False,False,True
C5862,,Other,56691.68,2025-07-09,P0016,-5,661.13,Crypto,True,12.494427,164.763928,False,False,True
C1717,41.0,Other,22946.67,,P0040,-5,801.36,Online Wallet,True,-10.7457,46.177678,False,False,True
C1484,,Other,66352.3,2025-09-09,P0037,2,889.86,Card,True,77.942304,-57.129432,False,False,True
C4389,50.0,Male,117920.99,,P0008,-5,803.62,Cash,True,-34.627049,,False,False,True
C1084,59.0,Other,22943.43,,P0077,-5,925.43,Cash,True,-19.086836,,False,False,True
C1907,,Other,74194.17,,P0010,9,952.41,Online Wallet,False,,-149.593975,False,False,True
C1549,63.0,Other,71812.41,,P0015,2,122.26,Card,True,-12.762717,72.574513,False,False,True
C2304,,Female,72124.81,2025-09-13,P0009,1,937.19,Cash,True,26.545204,9.761024,False,False,True
C2041,,Male,59173.49,2025-08-20,P0054,-5,508.41,Online Wallet,False,29.372238,,False,False,True
C6362,28.0,Other,30585.42,2025-09-15,P0019,-5,646.17,Card,True,,-42.256428,False,False,True
C6610,,Other,96596.15,2025-09-11,P0072,-5,245.74,Online Wallet,True,,17.785623,False,False,True
C3291,,Other,100840.67,,P0099,-5,454.16,Cash,True,79.243955,-135.92409,False,False,True
C2866,40.0,Female,38870.37,2025-09-04,P0079,8,331.88,Cash,True,,-122.133406,False,False,True
C5122,28.0,Female,113986.18,2025-08-02,P0036,3,442.59,Cash,True,-82.998422,48.086892,False,False,True
C5100,,Other,40577.29,2025-09-11,P0100,-5,447.53,Online Wallet,True,,89.127541,False,False,True
C2487,,Other,78309.46,2025-09-02,P0043,8,177.31,Online Wallet,True,-11.548027,,False,False,True
C1381,,Male,23735.7,2025-08-26,P0037,-5,374.31,Online Wallet,True,,138.125234,False,False,True
C9125,,Other,108464.95,2025-07-08,P0044,-5,26.34,Cash,False,39.352507,-49.959054,False,False,True
C4512,45.0,Other,63516.38,,P0077,3,221.6,Cash,False,13.209848,10.36803,False,False,True
C4358,,Other,69558.87,2025-08-21,P0072,4,503.8,Online Wallet,True,,140.263828,False,False,True
C4124,,Male,69676.08,2025-09-01,P0071,4,149.01,Online Wallet,True,,82.987307,False,False,True
C2051,,Female,115160.51,,P0075,4,759.44,Crypto,True,38.176373,,False,False,True
C8487,,Female,95439.45,,P0049,-5,142.0,Crypto,True,,-61.310507,False,False,True
C6995,,Female,29630.52,2025-07-21,P0033,8,190.03,Card,False,,122.049327,False,False,True
C3113,,Other,96461.2,,P0067,7,722.46,Online Wallet,True,-25.259295,,False,False,True
C7909,49.0,Other,37538.99,,P0067,-5,541.56,Online Wallet,True,-8.29308,,False,False,True
C5141,,Male,83807.9,,P0019,-5,177.55,Online Wallet,True,-23.185983,-111.988115,False,False,True
C2877,,Male,79120.31,,P0043,-5,912.46,Online Wallet,True,52.391666,,False,False,True
C6278,,Other,101779.63,2025-07-05,P0068,9,669.95,Crypto,False,,,False,False,True
C9192,,Other,56735.58,2025-07-12,P0081,10,444.29,Card,True,0.256099,-77.762389,False,False,True
C5968,,Other,52818.11,,P0075,-5,951.84,Cash,True,,,False,False,True
C6134,40.0,Other,45716.31,2025-07-18,P0004,6,249.58,Online Wallet,False,-45.709905,-93.28677,False,False,True
C8622,66.0,Other,95147.13,,P0030,5,966.15,Online Wallet,False,,,False,False,True
C5754,,Other,74970.26,,P0001,6,885.92,Card,True,-87.466902,-101.264633,False,False,True
C9131,22.0,Other,83764.86,2025-09-10,P0067,-5,266.56,Crypto,True,,175.96369,False,False,True
C1794,,Other,46006.76,,P0086,-5,527.17,Online Wallet,True,60.207118,,False,False,True
C8728,,Male,76404.24,2025-07-10,P0055,-5,366.79,Card,True,,-148.733303,False,False,True
C3474,34.0,Female,23023.04,,P0044,-5,245.11,Cash,False,-48.748726,,False,False,True
C4918,,Male,98095.06,2025-08-29,P0032,-5,118.44,Card,True,-87.366527,,False,False,True
C8745,,Other,115619.8,2025-09-08,P0035,-5,544.81,Cash,True,,-130.880568,False,False,True
C8578,35.0,Female,118761.97,2025-08-16,P0012,-5,722.12,Card,True,,75.812113,False,False,True
C4565,26.0,Female,67757.46,2025-09-17,P0073,-5,401.51,Online Wallet,False,45.187554,,False,False,True
C3748,33.0,Other,108907.59,,P0064,2,50.97,Cash,False,-24.156176,,False,False,True
C3772,,Female,83783.63,2025-07-31,P0058,10,641.76,Crypto,True,3.923327,130.077918,False,False,True
C8172,,Female,45662.08,,P0038,9,55.38,Crypto,True,,30.539211,False,False,True
C5228,65.0,Other,93324.3,,P0011,2,641.89,Card,False,-44.560864,-80.374359,False,False,True
C3681,,Male,47401.79,2025-07-04,P0014,-5,634.62,Crypto,True,,,False,False,True
C8969,50.0,Female,119235.05,,P0013,-5,592.43,Online Wallet,True,,-149.482955,False,False,True
C9304,,Other,90604.2,,P0016,-5,425.08,Online Wallet,True,-36.095751,21.624923,False,False,True
C9329,22.0,Other,42158.3,2025-08-11,P0023,-5,241.01,Crypto,False,,-10.545101,False,False,True
C1030,,Male,89899.34,,P0094,-5,640.58,Cash,True,32.489969,23.060529,False,False,True
C2057,,Female,59820.97,2025-08-18,P0039,-5,197.23,Cash,True,-13.596671,18.048693,False,False,True
C6698,21.0,Male,95768.62,,P0067,4,876.08,Crypto,True,72.83059,103.900258,False,False,True
C6458,62.0,Female,76020.72,,P0034,-5,302.2,Cash,False,-67.284055,,False,False,True
C3402,,Female,37722.89,2025-08-18,P0067,8,894.93,Cash,False,-2.838459,,False,False,True
C6606,,Female,80895.26,2025-07-09,P0024,4,583.95,Card,True,,82.700816,False,False,True
C4828,31.0,Male,38612.85,,P0006,2,421.87,Crypto,False,-13.645872,125.865685,False,False,True
C4965,64.0,Female,71412.59,2025-07-23,P0003,-5,576.31,Cash,False,-83.928706,,False,False,True
C1635,,Other,72359.96,,P0024,10,304.5,Crypto,True,-73.165245,161.601664,False,False,True
C7179,,Male,104933.95,2025-07-27,P0041,5,904.16,Online Wallet,True,,,False,False,True
C2222,,Female,41991.71,,P0083,5,679.08,Online Wallet,True,59.232993,,False,False,True
C5261,39.0,Female,67680.6,,P0022,1,785.21,Crypto,True,11.435436,,False,False,True
C2985,55.0,Female,24878.51,,P0095,-5,62.13,Crypto,False,,137.705426,False,False,True
C4932,40.0,Other,54682.76,,P0042,-5,452.27,Online Wallet,True,-22.730593,,False,False,True
C2552,,Male,44235.14,,P0031,5,906.02,Cash,True,15.667356,-87.044591,False,False,True
C6346,18.0,Other,101195.72,2025-09-23,P0021,4,112.75,Card,True,78.882556,18.796594,False,False,True
C9324,,Other,108368.98,2025-08-19,P0051,-5,286.51,Online Wallet,False,,,False,False,True
C4981,,Other,52846.62,2025-09-04,P0065,5,230.96,Crypto,True,-26.511464,,False,False,True
C1993,,Female,68046.62,2025-07-09,P0014,-5,73.92,Card,True,-80.099322,166.643985,False,False,True
C6897,46.0,Female,34710.54,2025-09-09,P0055,-5,526.6,Card,True,,148.673695,False,False,True
C2185,58.0,Other,46556.84,2025-08-30,P0078,5,208.48,Online Wallet,True,,,False,False,True
